"subj","trial","condition","resp_type","a","v","rt","acc"
1,2,-1,1,1.93030255684509,1.70506046887811,0.564889525228504,1
1,3,1,1,2.13331424891226,2.84470560511388,0.52534003698774,1
1,4,-1,1,1.93030255684509,1.70506046887811,0.556349345821023,1
1,5,1,1,2.13331424891226,2.84470560511388,0.620466876074308,1
1,6,-1,1,1.93030255684509,1.70506046887811,1.71841270119955,1
1,7,-1,1,1.93030255684509,1.70506046887811,0.878542962956694,1
1,8,-1,1,1.93030255684509,1.70506046887811,0.367780292711519,1
1,9,1,1,2.13331424891226,2.84470560511388,0.448778435997907,1
1,10,-1,1,1.93030255684509,1.70506046887811,0.397648696893682,1
1,11,-1,1,1.93030255684509,1.70506046887811,0.516565425078132,1
1,12,1,1,2.13331424891226,2.84470560511388,0.496296111219781,1
1,13,1,1,2.13331424891226,2.84470560511388,0.768434678155931,1
1,14,-1,1,1.93030255684509,1.70506046887811,0.53804823905855,1
1,15,1,1,2.13331424891226,2.84470560511388,0.579499945235757,1
1,16,-1,1,1.93030255684509,1.70506046887811,0.555414718691852,1
1,17,-1,1,1.93030255684509,1.70506046887811,0.773403203165053,1
1,18,1,1,2.13331424891226,2.84470560511388,0.460186407497913,1
1,19,-1,1,1.93030255684509,1.70506046887811,0.812170631759069,1
1,20,-1,1,1.93030255684509,1.70506046887811,0.97942377397017,1
1,21,-1,1,1.93030255684509,1.70506046887811,0.556439670263438,1
1,22,1,1,2.13331424891226,2.84470560511388,0.716352764932918,1
1,23,1,1,2.13331424891226,2.84470560511388,0.687675915083674,1
1,24,1,1,2.13331424891226,2.84470560511388,0.49550099829165,1
1,25,-1,1,1.93030255684509,1.70506046887811,0.382480917966137,1
1,26,-1,1,1.93030255684509,1.70506046887811,0.902685718495912,1
1,27,1,1,2.13331424891226,2.84470560511388,0.974058430648404,1
1,28,-1,1,1.93030255684509,1.70506046887811,0.631256394782331,1
1,29,1,1,2.13331424891226,2.84470560511388,0.516439787497604,1
1,30,-1,1,1.93030255684509,1.70506046887811,0.883236583302649,1
1,31,1,1,2.13331424891226,2.84470560511388,0.501887230151332,1
1,32,-1,1,1.93030255684509,1.70506046887811,1.29321105180344,1
1,33,1,1,2.13331424891226,2.84470560511388,1.3190044786183,1
1,34,1,1,2.13331424891226,2.84470560511388,0.533484979717942,1
1,35,-1,1,1.93030255684509,1.70506046887811,0.707040693975906,1
1,36,-1,1,1.93030255684509,1.70506046887811,0.44033164339854,1
1,37,-1,1,1.93030255684509,1.70506046887811,0.564319057243137,1
1,38,1,1,2.13331424891226,2.84470560511388,1.20341645416679,1
1,39,1,1,2.13331424891226,2.84470560511388,0.401613575942555,1
1,40,1,1,2.13331424891226,2.84470560511388,0.578441247823595,1
1,41,1,1,2.13331424891226,2.84470560511388,0.428596486944045,1
1,42,-1,1,1.93030255684509,1.70506046887811,0.857209584106924,1
1,43,-1,1,1.93030255684509,1.70506046887811,1.0194124177163,1
1,44,1,1,2.13331424891226,2.84470560511388,0.622711599872385,1
1,45,1,1,2.13331424891226,2.84470560511388,0.438857788238664,1
1,46,1,1,2.13331424891226,2.84470560511388,0.856693644678538,1
1,47,1,1,2.13331424891226,2.84470560511388,0.819463350543633,1
1,48,1,1,2.13331424891226,2.84470560511388,2.20644444538085,1
1,49,-1,1,1.93030255684509,1.70506046887811,0.484209736240535,1
1,50,1,1,2.13331424891226,2.84470560511388,0.478127752683453,1
1,51,-1,1,1.93030255684509,1.70506046887811,0.42562867363033,1
1,52,1,1,2.13331424891226,2.84470560511388,0.738798024410424,1
1,53,1,1,2.13331424891226,2.84470560511388,1.02380524167136,1
1,54,1,1,2.13331424891226,2.84470560511388,0.505866186372569,1
