"subj","trial","condition","resp_type","a","v","rt","acc"
1,2,-1,1,1.88591196825233,0.81181094965315,0.744969408667109,1
1,3,1,1,2.08425506136328,5.00728094594055,0.339438745907547,1
1,4,1,1,2.08425506136328,5.00728094594055,0.486412316630381,1
1,5,-1,1,1.88591196825233,0.81181094965315,0.531621039649747,-1
1,6,1,-1,1.98657391987264,2.61859054915253,0.441184260215151,1
1,7,-1,1,1.88591196825233,0.81181094965315,0.619043755276404,-1
1,8,-1,-1,1.79752641639514,0.362317555253773,0.497335168702081,-1
1,9,-1,-1,1.79752641639514,0.362317555253773,0.422229662983924,1
1,10,1,1,2.08425506136328,5.00728094594055,0.341076489137563,1
1,11,-1,1,1.88591196825233,0.81181094965315,0.85877116010117,1
1,12,1,1,2.08425506136328,5.00728094594055,0.289410795017984,1
1,13,1,1,2.08425506136328,5.00728094594055,0.429104421460547,1
1,14,1,1,2.08425506136328,5.00728094594055,0.389338463873443,1
1,15,-1,1,1.88591196825233,0.81181094965315,0.958472827280587,1
1,16,1,1,2.08425506136328,5.00728094594055,0.338983091035143,1
1,17,1,1,2.08425506136328,5.00728094594055,0.391486455071331,1
1,18,-1,1,1.88591196825233,0.81181094965315,1.26295743925766,1
1,19,1,1,2.08425506136328,5.00728094594055,0.391460303616937,1
1,20,-1,1,1.88591196825233,0.81181094965315,0.378140823243675,1
1,21,-1,1,1.88591196825233,0.81181094965315,0.496567063846295,1
1,22,-1,1,1.88591196825233,0.81181094965315,0.501963344077511,1
1,23,1,1,2.08425506136328,5.00728094594055,0.373283328199919,1
1,24,-1,1,1.88591196825233,0.81181094965315,1.09590680742318,1
1,25,1,1,2.08425506136328,5.00728094594055,0.377748445537032,1
1,26,-1,1,1.88591196825233,0.81181094965315,1.06889892501478,1
1,27,1,1,2.08425506136328,5.00728094594055,0.395628646871697,1
1,28,1,1,2.08425506136328,5.00728094594055,0.414300082218227,1
1,29,1,1,2.08425506136328,5.00728094594055,0.643988474479116,1
1,30,-1,1,1.88591196825233,0.81181094965315,1.39523837841065,1
1,31,-1,1,1.88591196825233,0.81181094965315,0.942723218018611,1
1,32,1,1,2.08425506136328,5.00728094594055,0.334850739867945,1
1,33,1,1,2.08425506136328,5.00728094594055,0.582063070714075,1
1,34,1,1,2.08425506136328,5.00728094594055,0.433174214659945,1
1,35,-1,1,1.88591196825233,0.81181094965315,0.487033404948588,1
1,36,1,1,2.08425506136328,5.00728094594055,0.374852887743388,1
1,37,-1,1,1.88591196825233,0.81181094965315,1.25937527177515,1
1,38,1,1,2.08425506136328,5.00728094594055,0.39192643636132,1
1,39,-1,1,1.88591196825233,0.81181094965315,2.85765028914062,1
1,40,1,1,2.08425506136328,5.00728094594055,0.437166223269338,1
1,41,-1,1,1.88591196825233,0.81181094965315,1.48122187690347,1
1,42,1,1,2.08425506136328,5.00728094594055,0.462792105980483,1
1,43,-1,1,1.88591196825233,0.81181094965315,0.676882746424063,-1
1,44,-1,-1,1.79752641639514,0.362317555253773,2.05774823242253,1
1,45,1,1,2.08425506136328,5.00728094594055,0.340690455849137,1
1,46,-1,1,1.88591196825233,0.81181094965315,0.863367835503903,1
1,47,1,1,2.08425506136328,5.00728094594055,0.523290401486985,1
1,48,-1,1,1.88591196825233,0.81181094965315,2.17154822780352,-1
1,49,-1,-1,1.79752641639514,0.362317555253773,0.406901971520314,1
1,50,1,1,2.08425506136328,5.00728094594055,0.335750314851531,1
1,51,-1,1,1.88591196825233,0.81181094965315,0.575138378645627,-1
1,52,-1,-1,1.79752641639514,0.362317555253773,0.951626139121198,1
1,53,-1,1,1.88591196825233,0.81181094965315,0.88104908986209,-1
1,54,-1,-1,1.79752641639514,0.362317555253773,0.948548507750049,1
1,55,1,1,2.08425506136328,5.00728094594055,0.369322257594332,1
1,56,1,1,2.08425506136328,5.00728094594055,0.405441566651143,1
1,57,-1,1,1.88591196825233,0.81181094965315,0.8207480107097,1
1,58,1,1,2.08425506136328,5.00728094594055,0.41531751165841,1
1,59,1,1,2.08425506136328,5.00728094594055,0.402851492368251,1
1,60,-1,1,1.88591196825233,0.81181094965315,0.413041180288641,1
1,61,1,1,2.08425506136328,5.00728094594055,0.462281472715332,1
1,62,-1,1,1.88591196825233,0.81181094965315,1.45197603030583,1
1,63,-1,1,1.88591196825233,0.81181094965315,0.407128449439802,1
1,64,-1,1,1.88591196825233,0.81181094965315,0.340333300010584,1
1,65,1,1,2.08425506136328,5.00728094594055,0.340220624111832,1
1,66,-1,1,1.88591196825233,0.81181094965315,0.472132248810839,-1
1,67,-1,-1,1.79752641639514,0.362317555253773,0.393934404844515,-1
1,68,1,-1,1.98657391987264,2.61859054915253,0.63646959425801,1
1,69,1,1,2.08425506136328,5.00728094594055,0.463315080828029,1
1,70,-1,1,1.88591196825233,0.81181094965315,0.640970768600758,-1
1,71,1,-1,1.98657391987264,2.61859054915253,0.500210303475819,1
1,72,1,1,2.08425506136328,5.00728094594055,0.604204151988524,1
1,73,1,1,2.08425506136328,5.00728094594055,0.445165410498641,1
1,74,-1,1,1.88591196825233,0.81181094965315,0.980840618351877,-1
1,75,1,-1,1.98657391987264,2.61859054915253,0.526759927173597,1
1,76,-1,1,1.88591196825233,0.81181094965315,1.71364078862655,1
1,77,-1,1,1.88591196825233,0.81181094965315,1.23233074582178,-1
1,78,-1,-1,1.79752641639514,0.362317555253773,0.464944202342051,1
1,79,1,1,2.08425506136328,5.00728094594055,0.352797885406049,1
1,80,-1,1,1.88591196825233,0.81181094965315,0.869420640507789,1
1,81,1,1,2.08425506136328,5.00728094594055,0.76634413745598,1
1,82,1,1,2.08425506136328,5.00728094594055,0.426442992687036,1
1,83,-1,1,1.88591196825233,0.81181094965315,0.60201284401513,1
1,84,1,1,2.08425506136328,5.00728094594055,0.3721369045325,1
1,85,-1,1,1.88591196825233,0.81181094965315,2.07781048724954,1
1,86,-1,1,1.88591196825233,0.81181094965315,0.830552824913581,1
1,87,1,1,2.08425506136328,5.00728094594055,0.466223546853007,1
1,88,1,1,2.08425506136328,5.00728094594055,0.383210344853988,1
1,89,1,1,2.08425506136328,5.00728094594055,0.376953300741345,1
1,90,-1,1,1.88591196825233,0.81181094965315,0.44270390082169,-1
1,91,-1,-1,1.79752641639514,0.362317555253773,0.329749869610081,-1
1,92,1,-1,1.98657391987264,2.61859054915253,0.439490557161641,1
1,93,-1,1,1.88591196825233,0.81181094965315,0.733613892123342,-1
1,94,1,-1,1.98657391987264,2.61859054915253,0.571241169738612,1
1,95,1,1,2.08425506136328,5.00728094594055,0.42436835095037,1
1,96,-1,1,1.88591196825233,0.81181094965315,1.02486914230337,1
1,97,-1,1,1.88591196825233,0.81181094965315,1.66878927788029,-1
1,98,1,-1,1.98657391987264,2.61859054915253,0.385560022360712,1
1,99,1,1,2.08425506136328,5.00728094594055,0.342254607277719,1
1,100,1,1,2.08425506136328,5.00728094594055,0.379278032484305,1
1,101,-1,1,1.88591196825233,0.81181094965315,1.65994219110496,-1
2,2,-1,1,1.68269907097899,2.33003728128349,0.400100708045286,1
2,3,-1,1,1.68269907097899,2.33003728128349,0.377364531034977,1
2,4,-1,1,1.68269907097899,2.33003728128349,0.359250593030545,1
2,5,1,1,1.85967007711889,3.11085989142234,0.642647660935618,1
2,6,1,1,1.85967007711889,3.11085989142234,0.62251377714923,1
2,7,1,1,1.85967007711889,3.11085989142234,0.347429768515261,1
2,8,-1,1,1.68269907097899,2.33003728128349,0.51248537726524,1
2,9,-1,1,1.68269907097899,2.33003728128349,0.336606415453575,1
2,10,1,1,1.85967007711889,3.11085989142234,0.630097239264603,1
2,11,1,1,1.85967007711889,3.11085989142234,0.367913730789789,1
2,12,1,1,1.85967007711889,3.11085989142234,0.640301572525921,1
2,13,1,1,1.85967007711889,3.11085989142234,0.540204763775145,1
2,14,-1,1,1.68269907097899,2.33003728128349,0.584755155327457,1
2,15,-1,1,1.68269907097899,2.33003728128349,2.01943369339666,1
2,16,1,1,1.85967007711889,3.11085989142234,0.459317623640206,1
2,17,-1,1,1.68269907097899,2.33003728128349,0.422585425390113,1
2,18,-1,1,1.68269907097899,2.33003728128349,0.496269307552993,-1
2,19,1,-1,1.77251438331904,2.26272744800852,0.46112754212868,1
2,20,-1,1,1.68269907097899,2.33003728128349,0.454977088428089,1
2,21,-1,1,1.68269907097899,2.33003728128349,0.446259207882273,1
2,22,1,1,1.85967007711889,3.11085989142234,0.396432245448922,1
2,23,-1,1,1.68269907097899,2.33003728128349,0.390053036983204,1
2,24,-1,1,1.68269907097899,2.33003728128349,0.645393207612982,1
2,25,1,1,1.85967007711889,3.11085989142234,0.383814654791647,1
2,26,-1,1,1.68269907097899,2.33003728128349,0.879016779583565,1
2,27,1,1,1.85967007711889,3.11085989142234,0.49178932830728,1
2,28,-1,1,1.68269907097899,2.33003728128349,0.444564415291556,1
