"subj","trial","condition","resp_type","a","v","rt","acc"
1,2,-1,1,1.71514539105153,1.63419332112575,1.08346249649562,1
1,3,-1,1,1.71514539105153,1.63419332112575,1.42177402401651,1
1,4,1,1,1.89552880646163,4.49556656755786,0.408658886374357,1
1,5,1,1,1.89552880646163,4.49556656755786,0.395868180935126,1
1,6,-1,1,1.71514539105153,1.63419332112575,0.503184686837447,1
1,7,1,1,1.89552880646163,4.49556656755786,0.523778531738,1
1,8,1,1,1.89552880646163,4.49556656755786,0.391648994282611,1
1,9,1,1,1.89552880646163,4.49556656755786,0.771429758476076,1
1,10,1,1,1.89552880646163,4.49556656755786,0.487248761555469,1
1,11,1,1,1.89552880646163,4.49556656755786,0.422764289141535,1
1,12,1,1,1.89552880646163,4.49556656755786,0.554636934129232,1
1,13,1,1,1.89552880646163,4.49556656755786,0.446765494166526,1
1,14,-1,1,1.71514539105153,1.63419332112575,0.414418728663937,1
1,15,-1,1,1.71514539105153,1.63419332112575,0.472181929615592,1
1,16,-1,1,1.71514539105153,1.63419332112575,0.472986330713834,1
1,17,1,1,1.89552880646163,4.49556656755786,0.48809363654327,1
1,18,-1,1,1.71514539105153,1.63419332112575,0.9715693385581,1
1,19,1,1,1.89552880646163,4.49556656755786,0.537357192300045,1
1,20,-1,1,1.71514539105153,1.63419332112575,1.48882982153436,1
1,21,-1,1,1.71514539105153,1.63419332112575,0.500869995702314,-1
1,22,1,-1,1.80669254981728,2.42502250536066,0.590293873088013,1
1,23,1,1,1.89552880646163,4.49556656755786,0.402192848083689,1
1,24,1,1,1.89552880646163,4.49556656755786,0.428856693966055,1
1,25,1,1,1.89552880646163,4.49556656755786,0.381199826320436,1
1,26,1,1,1.89552880646163,4.49556656755786,0.565413048072246,1
1,27,1,1,1.89552880646163,4.49556656755786,0.523191638388806,1
1,28,-1,1,1.71514539105153,1.63419332112575,0.513966983255056,1
1,29,-1,1,1.71514539105153,1.63419332112575,0.724879263222522,1
1,30,1,1,1.89552880646163,4.49556656755786,0.41018939615481,1
1,31,1,1,1.89552880646163,4.49556656755786,0.422171843392634,1
1,32,-1,1,1.71514539105153,1.63419332112575,1.29845103167308,1
1,33,1,1,1.89552880646163,4.49556656755786,0.402349250037532,1
1,34,1,1,1.89552880646163,4.49556656755786,0.35395540502029,1
1,35,1,1,1.89552880646163,4.49556656755786,0.368306469194495,1
1,36,-1,1,1.71514539105153,1.63419332112575,0.681536685819748,1
1,37,-1,1,1.71514539105153,1.63419332112575,0.847767484417076,1
1,38,1,1,1.89552880646163,4.49556656755786,0.491121134324623,1
1,39,1,1,1.89552880646163,4.49556656755786,0.419316981843593,1
1,40,-1,1,1.71514539105153,1.63419332112575,0.868261291138077,1
1,41,-1,1,1.71514539105153,1.63419332112575,0.862643826968749,1
1,42,1,1,1.89552880646163,4.49556656755786,0.44143069339022,1
1,43,-1,1,1.71514539105153,1.63419332112575,1.7402540091988,1
1,44,-1,1,1.71514539105153,1.63419332112575,1.40141899253155,1
1,45,1,1,1.89552880646163,4.49556656755786,0.655902035204757,1
1,46,1,1,1.89552880646163,4.49556656755786,0.857875169004886,1
1,47,1,1,1.89552880646163,4.49556656755786,0.414359948236079,1
1,48,-1,1,1.71514539105153,1.63419332112575,0.606600764570677,1
1,49,1,1,1.89552880646163,4.49556656755786,0.62016587844833,1
1,50,-1,1,1.71514539105153,1.63419332112575,1.1325151218971,1
1,51,-1,1,1.71514539105153,1.63419332112575,0.473453877846957,1
1,52,-1,1,1.71514539105153,1.63419332112575,0.545722579877454,1
1,53,-1,1,1.71514539105153,1.63419332112575,0.697321116350146,1
1,54,1,1,1.89552880646163,4.49556656755786,0.447957088165653,1
1,55,1,1,1.89552880646163,4.49556656755786,0.494265499561831,1
1,56,1,1,1.89552880646163,4.49556656755786,0.425024956277973,1
1,57,1,1,1.89552880646163,4.49556656755786,0.536194269377186,1
1,58,-1,1,1.71514539105153,1.63419332112575,0.469027123581774,1
1,59,1,1,1.89552880646163,4.49556656755786,0.4792895138906,1
1,60,-1,1,1.71514539105153,1.63419332112575,0.962088853627633,1
1,61,-1,1,1.71514539105153,1.63419332112575,0.698351335529866,1
1,62,1,1,1.89552880646163,4.49556656755786,0.519857576112592,1
1,63,1,1,1.89552880646163,4.49556656755786,0.547146586613498,1
1,64,1,1,1.89552880646163,4.49556656755786,0.500125073852813,1
1,65,-1,1,1.71514539105153,1.63419332112575,1.09380286806027,-1
1,66,-1,-1,1.63476302196147,0.245217605955731,0.854114508918274,1
1,67,-1,1,1.71514539105153,1.63419332112575,0.54762356495041,1
1,68,-1,1,1.71514539105153,1.63419332112575,0.539263347700071,-1
1,69,1,-1,1.80669254981728,2.42502250536066,0.662266323480747,1
1,70,-1,1,1.71514539105153,1.63419332112575,0.422346114351094,1
1,71,-1,1,1.71514539105153,1.63419332112575,0.671569145639894,1
1,72,-1,1,1.71514539105153,1.63419332112575,0.496138530383025,1
1,73,-1,1,1.71514539105153,1.63419332112575,0.648400537999387,1
1,74,-1,1,1.71514539105153,1.63419332112575,0.500462778067014,1
1,75,1,1,1.89552880646163,4.49556656755786,0.732271237310969,1
1,76,1,1,1.89552880646163,4.49556656755786,0.555173497154786,1
1,77,1,1,1.89552880646163,4.49556656755786,0.46659263377579,1
1,78,1,1,1.89552880646163,4.49556656755786,0.658179978136627,1
1,79,1,1,1.89552880646163,4.49556656755786,0.486998734706121,1
1,80,1,1,1.89552880646163,4.49556656755786,0.539557892540687,1
1,81,-1,1,1.71514539105153,1.63419332112575,0.581644912515312,1
1,82,-1,1,1.71514539105153,1.63419332112575,0.670314564915627,1
1,83,-1,1,1.71514539105153,1.63419332112575,2.11047804939132,1
1,84,-1,1,1.71514539105153,1.63419332112575,0.696872330451553,1
1,85,1,1,1.89552880646163,4.49556656755786,0.428167312998608,1
1,86,-1,1,1.71514539105153,1.63419332112575,0.469150746943945,1
1,87,-1,1,1.71514539105153,1.63419332112575,1.05702379486796,1
1,88,-1,1,1.71514539105153,1.63419332112575,1.00209978506273,1
1,89,-1,1,1.71514539105153,1.63419332112575,1.08154434143287,1
1,90,-1,1,1.71514539105153,1.63419332112575,1.17665025293291,1
1,91,-1,1,1.71514539105153,1.63419332112575,0.462181732206373,1
1,92,1,1,1.89552880646163,4.49556656755786,0.423542440130565,1
1,93,-1,1,1.71514539105153,1.63419332112575,1.14256794069167,1
1,94,-1,1,1.71514539105153,1.63419332112575,0.74589833485128,1
1,95,-1,1,1.71514539105153,1.63419332112575,0.80826260679192,1
1,96,-1,1,1.71514539105153,1.63419332112575,0.547337319045712,1
1,97,1,1,1.89552880646163,4.49556656755786,0.599448866761845,1
1,98,1,1,1.89552880646163,4.49556656755786,0.381053605929205,1
1,99,1,1,1.89552880646163,4.49556656755786,0.362821853293183,1
1,100,1,1,1.89552880646163,4.49556656755786,0.438990927652977,1
1,101,-1,1,1.71514539105153,1.63419332112575,0.457037498865302,1
2,2,1,1,1.88578419241779,3.44957899244567,0.727136644907154,1
2,3,-1,1,1.70632809964034,1.65411506618587,0.458583755308206,1
2,4,1,1,1.88578419241779,3.44957899244567,0.404654548694461,1
2,5,1,1,1.88578419241779,3.44957899244567,0.368096664135442,1
2,6,1,1,1.88578419241779,3.44957899244567,0.58467373460481,1
2,7,1,1,1.88578419241779,3.44957899244567,0.37688136801978,1
2,8,-1,1,1.70632809964034,1.65411506618587,0.462513052883946,1
2,9,-1,1,1.70632809964034,1.65411506618587,0.826455945221803,1
2,10,1,1,1.88578419241779,3.44957899244567,0.394423367678126,1
2,11,-1,1,1.70632809964034,1.65411506618587,0.470551880040922,1
2,12,-1,1,1.70632809964034,1.65411506618587,0.519512193916313,1
2,13,-1,1,1.70632809964034,1.65411506618587,0.993825713233581,1
2,14,-1,1,1.70632809964034,1.65411506618587,1.01955284239572,1
2,15,1,1,1.88578419241779,3.44957899244567,0.515312830091016,1
2,16,1,1,1.88578419241779,3.44957899244567,0.454224297954307,1
2,17,-1,1,1.70632809964034,1.65411506618587,0.580004877262502,1
2,18,-1,1,1.70632809964034,1.65411506618587,1.11098082137875,1
2,19,-1,1,1.70632809964034,1.65411506618587,1.38119178107214,1
2,20,1,1,1.88578419241779,3.44957899244567,0.855510036600303,1
2,21,1,1,1.88578419241779,3.44957899244567,0.421829391660009,1
2,22,-1,1,1.70632809964034,1.65411506618587,1.35349228551016,-1
2,23,-1,-1,1.62635896360696,1.82557569616641,0.619640207434308,1
2,24,1,1,1.88578419241779,3.44957899244567,0.469046756849439,1
2,25,1,1,1.88578419241779,3.44957899244567,1.82866972066834,1
2,26,1,1,1.88578419241779,3.44957899244567,0.497070310146061,1
2,27,-1,1,1.70632809964034,1.65411506618587,0.486197826471212,1
2,28,1,1,1.88578419241779,3.44957899244567,0.412507051195482,1
2,29,-1,1,1.70632809964034,1.65411506618587,1.49109037328049,1
2,30,1,1,1.88578419241779,3.44957899244567,0.893863054085803,1
2,31,-1,1,1.70632809964034,1.65411506618587,0.507157871472413,-1
2,32,1,-1,1.79740462893006,1.87073024520205,1.16800333556239,1
2,33,1,1,1.88578419241779,3.44957899244567,0.52023384512022,1
2,34,-1,1,1.70632809964034,1.65411506618587,0.352150242712061,1
2,35,-1,1,1.70632809964034,1.65411506618587,0.450713437949787,1
2,36,1,1,1.88578419241779,3.44957899244567,0.463678486276402,1
2,37,1,1,1.88578419241779,3.44957899244567,0.34714387796403,1
2,38,-1,1,1.70632809964034,1.65411506618587,1.9129034245087,1
2,39,-1,1,1.70632809964034,1.65411506618587,0.438627735752437,1
2,40,-1,1,1.70632809964034,1.65411506618587,1.01882592985864,1
2,41,1,1,1.88578419241779,3.44957899244567,1.12563474964201,1
2,42,-1,1,1.70632809964034,1.65411506618587,0.631213214037008,1
2,43,1,1,1.88578419241779,3.44957899244567,0.457751011000516,1
2,44,-1,1,1.70632809964034,1.65411506618587,0.856777260525238,1
2,45,1,1,1.88578419241779,3.44957899244567,0.418733824584863,1
2,46,-1,1,1.70632809964034,1.65411506618587,0.752267145255432,1
2,47,-1,1,1.70632809964034,1.65411506618587,0.980565345607118,1
2,48,1,1,1.88578419241779,3.44957899244567,0.486630091516192,1
2,49,1,1,1.88578419241779,3.44957899244567,0.406940719629258,1
2,50,1,1,1.88578419241779,3.44957899244567,0.381758781545386,1
2,51,-1,1,1.70632809964034,1.65411506618587,0.633785955437555,1
2,52,1,1,1.88578419241779,3.44957899244567,0.544422885064532,1
2,53,1,1,1.88578419241779,3.44957899244567,0.520987810614158,1
2,54,1,1,1.88578419241779,3.44957899244567,0.43633064509272,1
2,55,-1,1,1.70632809964034,1.65411506618587,0.47390848357095,1
2,56,-1,1,1.70632809964034,1.65411506618587,0.560604912603653,1
2,57,1,1,1.88578419241779,3.44957899244567,0.437468968511297,1
2,58,1,1,1.88578419241779,3.44957899244567,0.660218271888566,1
2,59,1,1,1.88578419241779,3.44957899244567,0.85087166508443,1
2,60,-1,1,1.70632809964034,1.65411506618587,1.58281543291614,1
2,61,1,1,1.88578419241779,3.44957899244567,0.461487941285477,1
2,62,-1,1,1.70632809964034,1.65411506618587,0.383123844730005,1
2,63,1,1,1.88578419241779,3.44957899244567,1.05440691807295,1
2,64,-1,1,1.70632809964034,1.65411506618587,0.703166509332801,1
2,65,-1,1,1.70632809964034,1.65411506618587,0.518075946665801,1
2,66,1,1,1.88578419241779,3.44957899244567,0.559465854083689,1
2,67,1,1,1.88578419241779,3.44957899244567,0.451377963507011,1
2,68,1,1,1.88578419241779,3.44957899244567,0.382318615581538,1
2,69,-1,1,1.70632809964034,1.65411506618587,0.439738468415989,1
2,70,-1,1,1.70632809964034,1.65411506618587,0.434935278283907,1
2,71,1,1,1.88578419241779,3.44957899244567,0.416577452069049,-1
2,72,-1,-1,1.62635896360696,1.82557569616641,0.334686890842451,1
2,73,1,1,1.88578419241779,3.44957899244567,0.325765365432217,1
2,74,1,1,1.88578419241779,3.44957899244567,0.412200603680479,1
2,75,1,1,1.88578419241779,3.44957899244567,0.469211386710668,1
2,76,1,1,1.88578419241779,3.44957899244567,0.428036155684553,1
2,77,1,1,1.88578419241779,3.44957899244567,0.403058091637359,1
2,78,1,1,1.88578419241779,3.44957899244567,0.422672745236124,1
2,79,1,1,1.88578419241779,3.44957899244567,0.816079569786136,1
2,80,1,1,1.88578419241779,3.44957899244567,0.401026456582013,1
2,81,-1,1,1.70632809964034,1.65411506618587,0.665633702713917,1
