"subj","trial","condition","resp_type","a","v","rt","acc"
1,2,-1,1,1.49465628805498,1.13281210621601,0.437937562443031,1
1,3,1,1,1.65185066207726,3.63567057461859,0.55798306712385,1
1,4,-1,1,1.49465628805498,1.13281210621601,0.348305475557869,1
1,5,-1,1,1.49465628805498,1.13281210621601,0.350437200138802,1
1,6,-1,1,1.49465628805498,1.13281210621601,1.22053216216947,1
1,7,-1,1,1.49465628805498,1.13281210621601,0.570819702153766,1
1,8,-1,1,1.49465628805498,1.13281210621601,0.952920584600916,1
1,9,-1,1,1.49465628805498,1.13281210621601,0.72573167930997,1
1,10,-1,1,1.49465628805498,1.13281210621601,0.71331442438596,1
1,11,1,1,1.65185066207726,3.63567057461859,0.411911710054487,1
1,12,-1,1,1.49465628805498,1.13281210621601,0.447874097957434,1
1,13,-1,1,1.49465628805498,1.13281210621601,0.520082838191861,1
1,14,-1,1,1.49465628805498,1.13281210621601,0.321160970492424,1
1,15,1,1,1.65185066207726,3.63567057461859,0.5299054409077,1
1,16,1,1,1.65185066207726,3.63567057461859,0.29985823462884,1
1,17,-1,1,1.49465628805498,1.13281210621601,0.84490689959635,1
1,18,1,1,1.65185066207726,3.63567057461859,0.786516806939863,1
1,19,1,1,1.65185066207726,3.63567057461859,0.322981553793703,1
1,20,1,1,1.65185066207726,3.63567057461859,0.449808011444679,1
1,21,1,1,1.65185066207726,3.63567057461859,0.400954646362948,1
1,22,1,1,1.65185066207726,3.63567057461859,0.330502883811143,1
1,23,1,1,1.65185066207726,3.63567057461859,0.29434589247127,1
1,24,-1,1,1.49465628805498,1.13281210621601,0.554435501727896,1
1,25,-1,1,1.49465628805498,1.13281210621601,0.649023400921011,1
1,26,1,1,1.65185066207726,3.63567057461859,0.504591244900607,1
1,27,1,1,1.65185066207726,3.63567057461859,0.471430285428662,1
1,28,1,1,1.65185066207726,3.63567057461859,0.371214411663344,1
1,29,1,1,1.65185066207726,3.63567057461859,0.325536323761161,1
1,30,1,1,1.65185066207726,3.63567057461859,0.30660136107447,1
1,31,-1,1,1.49465628805498,1.13281210621601,0.52483741444156,1
1,32,-1,1,1.49465628805498,1.13281210621601,0.572036008589144,1
1,33,-1,1,1.49465628805498,1.13281210621601,0.656330275007983,1
1,34,-1,1,1.49465628805498,1.13281210621601,0.719566629524235,1
1,35,1,1,1.65185066207726,3.63567057461859,0.318891715430553,1
1,36,-1,1,1.49465628805498,1.13281210621601,1.3146340534259,1
1,37,1,1,1.65185066207726,3.63567057461859,0.342938710824862,1
1,38,1,1,1.65185066207726,3.63567057461859,0.474879666732623,1
1,39,1,1,1.65185066207726,3.63567057461859,0.398692806194939,1
1,40,1,1,1.65185066207726,3.63567057461859,0.441324805694334,1
1,41,-1,1,1.49465628805498,1.13281210621601,0.631624719508343,1
1,42,1,1,1.65185066207726,3.63567057461859,0.357458544623925,1
1,43,1,1,1.65185066207726,3.63567057461859,0.484976186240931,1
1,44,-1,1,1.49465628805498,1.13281210621601,0.382741525050238,1
1,45,1,1,1.65185066207726,3.63567057461859,0.570563401991014,1
1,46,1,1,1.65185066207726,3.63567057461859,0.474661351371862,1
1,47,-1,1,1.49465628805498,1.13281210621601,0.624556494423292,1
1,48,-1,1,1.49465628805498,1.13281210621601,0.612463061215589,-1
1,49,-1,-1,1.42460740821305,0.826047525887847,0.438692296652613,1
1,50,1,1,1.65185066207726,3.63567057461859,0.469960060291651,1
1,51,1,1,1.65185066207726,3.63567057461859,0.544187324118683,1
1,52,1,1,1.65185066207726,3.63567057461859,0.449025352212513,1
1,53,1,1,1.65185066207726,3.63567057461859,0.359241858297459,1
1,54,-1,1,1.49465628805498,1.13281210621601,1.4072254257107,1
1,55,1,1,1.65185066207726,3.63567057461859,0.365815156178121,1
1,56,1,1,1.65185066207726,3.63567057461859,0.369554787468988,1
1,57,1,1,1.65185066207726,3.63567057461859,0.567622330463289,1
1,58,1,1,1.65185066207726,3.63567057461859,0.339911909240198,1
1,59,-1,1,1.49465628805498,1.13281210621601,0.529233760656674,1
1,60,1,1,1.65185066207726,3.63567057461859,0.403393923852533,1
1,61,1,1,1.65185066207726,3.63567057461859,0.452003469786307,1
1,62,-1,1,1.49465628805498,1.13281210621601,0.344405402623963,1
1,63,-1,1,1.49465628805498,1.13281210621601,0.725295574504076,1
1,64,1,1,1.65185066207726,3.63567057461859,0.332139040465074,1
1,65,1,1,1.65185066207726,3.63567057461859,0.499193671379541,1
1,66,-1,1,1.49465628805498,1.13281210621601,0.642767386811723,-1
1,67,1,-1,1.57443467723219,1.60546979327755,0.324263753494786,1
1,68,-1,1,1.49465628805498,1.13281210621601,0.676366997107953,1
1,69,1,1,1.65185066207726,3.63567057461859,0.430788427928262,1
1,70,1,1,1.65185066207726,3.63567057461859,0.437543273420815,1
1,71,-1,1,1.49465628805498,1.13281210621601,1.83036916831478,1
1,72,1,1,1.65185066207726,3.63567057461859,0.387490327893588,1
1,73,-1,1,1.49465628805498,1.13281210621601,0.65234359681144,1
1,74,-1,1,1.49465628805498,1.13281210621601,0.740745530212409,1
1,75,-1,1,1.49465628805498,1.13281210621601,0.339138768593329,1
1,76,-1,1,1.49465628805498,1.13281210621601,1.05412901127147,1
1,77,1,1,1.65185066207726,3.63567057461859,0.456422700907479,1
1,78,-1,1,1.49465628805498,1.13281210621601,1.63159461385263,-1
1,79,-1,-1,1.42460740821305,0.826047525887847,0.656307334161694,1
1,80,1,1,1.65185066207726,3.63567057461859,0.315632982062274,1
1,81,-1,1,1.49465628805498,1.13281210621601,1.1833187203376,1
1,82,1,1,1.65185066207726,3.63567057461859,0.313001172204585,1
1,83,1,1,1.65185066207726,3.63567057461859,0.445828509436234,1
1,84,-1,1,1.49465628805498,1.13281210621601,0.502566914434658,1
1,85,1,1,1.65185066207726,3.63567057461859,0.36451680144467,1
1,86,-1,1,1.49465628805498,1.13281210621601,0.982653064396994,-1
1,87,1,-1,1.57443467723219,1.60546979327755,1.00836022962115,-1
1,88,-1,-1,1.42460740821305,0.826047525887847,0.847856894046184,1
1,89,-1,1,1.49465628805498,1.13281210621601,0.527617515402131,1
1,90,-1,1,1.49465628805498,1.13281210621601,1.31982590169812,1
1,91,-1,1,1.49465628805498,1.13281210621601,0.637878050586577,1
1,92,-1,1,1.49465628805498,1.13281210621601,0.713928402616327,-1
1,93,-1,-1,1.42460740821305,0.826047525887847,0.425564431511751,1
1,94,-1,1,1.49465628805498,1.13281210621601,0.57840013332359,-1
1,95,-1,-1,1.42460740821305,0.826047525887847,0.636891648986168,-1
1,96,-1,-1,1.42460740821305,0.826047525887847,0.648711834453902,1
1,97,1,1,1.65185066207726,3.63567057461859,0.329111947220986,1
1,98,1,1,1.65185066207726,3.63567057461859,0.481896530949477,1
1,99,-1,1,1.49465628805498,1.13281210621601,0.363366110688783,1
1,100,1,1,1.65185066207726,3.63567057461859,0.38225108993592,1
1,101,1,1,1.65185066207726,3.63567057461859,0.472412566014733,1
2,2,1,1,1.88449513029102,3.98305507947863,0.407239242575428,1
2,3,1,1,1.88449513029102,3.98305507947863,0.465773747050316,1
2,4,1,1,1.88449513029102,3.98305507947863,0.377664761354479,1
2,5,1,1,1.88449513029102,3.98305507947863,0.689590420829551,1
2,6,-1,1,1.70516170799386,0.0368411155746747,0.60118959415819,-1
2,7,1,-1,1.79617598026339,2.00511561817777,0.768975492982061,1
2,8,1,1,1.88449513029102,3.98305507947863,0.362285504137252,1
2,9,-1,1,1.70516170799386,0.0368411155746747,1.68018337956119,-1
2,10,-1,-1,1.62524723631974,1.17498818676893,0.726557271290223,1
2,11,1,1,1.88449513029102,3.98305507947863,0.399608955037756,1
2,12,-1,1,1.70516170799386,0.0368411155746747,0.722282877467905,-1
2,13,-1,-1,1.62524723631974,1.17498818676893,0.403628961795931,1
2,14,-1,1,1.70516170799386,0.0368411155746747,0.670289569023291,1
2,15,-1,1,1.70516170799386,0.0368411155746747,2.06089824903628,-1
2,16,1,-1,1.79617598026339,2.00511561817777,0.37948163201627,1
2,17,1,1,1.88449513029102,3.98305507947863,0.346907537808245,1
2,18,-1,1,1.70516170799386,0.0368411155746747,2.48386400854507,-1
2,19,1,-1,1.79617598026339,2.00511561817777,1.01547537560624,1
2,20,1,1,1.88449513029102,3.98305507947863,0.551318449084442,1
2,21,-1,1,1.70516170799386,0.0368411155746747,1.48433661725708,-1
2,22,1,-1,1.79617598026339,2.00511561817777,0.450473994539286,1
2,23,-1,1,1.70516170799386,0.0368411155746747,0.552167328382921,1
2,24,-1,1,1.70516170799386,0.0368411155746747,0.427806168274556,1
2,25,1,1,1.88449513029102,3.98305507947863,0.433586078794024,1
2,26,1,1,1.88449513029102,3.98305507947863,0.721148707570077,1
2,27,1,1,1.88449513029102,3.98305507947863,0.580698931557864,1
2,28,-1,1,1.70516170799386,0.0368411155746747,1.10908413523164,-1
2,29,1,-1,1.79617598026339,2.00511561817777,0.508313706187198,1
2,30,1,1,1.88449513029102,3.98305507947863,0.336987681533406,1
2,31,1,1,1.88449513029102,3.98305507947863,0.431701309748101,1
2,32,-1,1,1.70516170799386,0.0368411155746747,0.33240332537553,1
2,33,1,1,1.88449513029102,3.98305507947863,0.911750428838567,1
2,34,1,1,1.88449513029102,3.98305507947863,0.357746181955545,1
2,35,-1,1,1.70516170799386,0.0368411155746747,0.50816848063167,1
2,36,1,1,1.88449513029102,3.98305507947863,0.436976678586839,1
2,37,1,1,1.88449513029102,3.98305507947863,0.444017325824796,1
2,38,-1,1,1.70516170799386,0.0368411155746747,0.659635817405013,1
2,39,1,1,1.88449513029102,3.98305507947863,0.318125047159872,1
2,40,1,1,1.88449513029102,3.98305507947863,0.347386090595249,1
2,41,1,1,1.88449513029102,3.98305507947863,0.385655415147687,1
2,42,-1,1,1.70516170799386,0.0368411155746747,1.45105404354995,-1
2,43,-1,-1,1.62524723631974,1.17498818676893,0.566471732215112,1
2,44,-1,1,1.70516170799386,0.0368411155746747,0.771762307027005,1
2,45,1,1,1.88449513029102,3.98305507947863,0.493438711728711,1
2,46,1,1,1.88449513029102,3.98305507947863,0.397181413815903,1
2,47,1,1,1.88449513029102,3.98305507947863,0.436179613580701,1
2,48,1,1,1.88449513029102,3.98305507947863,0.404086326506936,1
2,49,-1,1,1.70516170799386,0.0368411155746747,0.54865103468154,1
2,50,-1,1,1.70516170799386,0.0368411155746747,0.770798867073923,1
2,51,-1,1,1.70516170799386,0.0368411155746747,1.15557619243066,-1
2,52,-1,-1,1.62524723631974,1.17498818676893,0.367606706869802,1
2,53,1,1,1.88449513029102,3.98305507947863,0.391189373599953,1
2,54,-1,1,1.70516170799386,0.0368411155746747,0.708022879125416,-1
2,55,1,-1,1.79617598026339,2.00511561817777,0.592487181085985,1
2,56,-1,1,1.70516170799386,0.0368411155746747,0.324253048468289,-1
2,57,-1,-1,1.62524723631974,1.17498818676893,0.467693747403887,1
2,58,-1,1,1.70516170799386,0.0368411155746747,0.394652973350898,-1
2,59,-1,-1,1.62524723631974,1.17498818676893,0.966385740889115,-1
2,60,-1,-1,1.62524723631974,1.17498818676893,0.631062645413173,1
2,61,1,1,1.88449513029102,3.98305507947863,0.693254868808345,1
2,62,-1,1,1.70516170799386,0.0368411155746747,0.955237477867148,1
2,63,-1,1,1.70516170799386,0.0368411155746747,0.790646087907554,1
2,64,-1,1,1.70516170799386,0.0368411155746747,0.697499763661716,1
2,65,-1,1,1.70516170799386,0.0368411155746747,0.393917197660547,-1
2,66,-1,-1,1.62524723631974,1.17498818676893,0.623524252098291,1
2,67,1,1,1.88449513029102,3.98305507947863,0.614777458207908,1
2,68,-1,1,1.70516170799386,0.0368411155746747,1.83309756505062,-1
2,69,-1,-1,1.62524723631974,1.17498818676893,0.352271799696568,1
2,70,-1,1,1.70516170799386,0.0368411155746747,2.33837138367212,1
2,71,-1,1,1.70516170799386,0.0368411155746747,1.32671428927705,-1
2,72,-1,-1,1.62524723631974,1.17498818676893,0.519211471979234,1
2,73,-1,1,1.70516170799386,0.0368411155746747,1.42177946991145,-1
2,74,1,-1,1.79617598026339,2.00511561817777,0.573095576846023,1
2,75,-1,1,1.70516170799386,0.0368411155746747,0.41952067061687,-1
2,76,-1,-1,1.62524723631974,1.17498818676893,0.388155391880151,1
2,77,-1,1,1.70516170799386,0.0368411155746747,1.30256180301055,1
2,78,1,1,1.88449513029102,3.98305507947863,0.367719399941831,1
2,79,1,1,1.88449513029102,3.98305507947863,0.775624873375853,1
2,80,1,1,1.88449513029102,3.98305507947863,0.82208303975964,1
2,81,1,1,1.88449513029102,3.98305507947863,0.691244074553793,1
2,82,-1,1,1.70516170799386,0.0368411155746747,0.677107323139323,1
2,83,1,1,1.88449513029102,3.98305507947863,0.423333121329564,1
2,84,-1,1,1.70516170799386,0.0368411155746747,1.13915821118081,-1
2,85,-1,-1,1.62524723631974,1.17498818676893,0.839772954148177,1
2,86,1,1,1.88449513029102,3.98305507947863,0.453826542051054,1
2,87,-1,1,1.70516170799386,0.0368411155746747,3.88439610782873,-1
2,88,1,-1,1.79617598026339,2.00511561817777,0.519179270379006,1
2,89,1,1,1.88449513029102,3.98305507947863,0.443256501652922,1
2,90,1,1,1.88449513029102,3.98305507947863,0.570366277805882,1
2,91,1,1,1.88449513029102,3.98305507947863,0.39249791569781,1
2,92,1,1,1.88449513029102,3.98305507947863,0.409053394779168,1
2,93,-1,1,1.70516170799386,0.0368411155746747,0.806307970946779,1
2,94,1,1,1.88449513029102,3.98305507947863,0.384182782724203,1
2,95,1,1,1.88449513029102,3.98305507947863,0.522404245614938,1
2,96,-1,1,1.70516170799386,0.0368411155746747,0.452535138816409,-1
2,97,-1,-1,1.62524723631974,1.17498818676893,1.05700360896741,1
2,98,-1,1,1.70516170799386,0.0368411155746747,0.393389151628438,1
2,99,1,1,1.88449513029102,3.98305507947863,0.36021798879385,1
2,100,1,1,1.88449513029102,3.98305507947863,0.353658642924183,1
2,101,1,1,1.88449513029102,3.98305507947863,0.382253513888644,1
3,2,-1,1,1.72364322749195,0.968841403961354,0.632146427165147,1
3,3,-1,1,1.72364322749195,0.968841403961354,0.24284674858917,1
3,4,1,1,1.90492036816215,3.24133398240601,0.823429000014915,1
3,5,-1,1,1.72364322749195,0.968841403961354,0.272713338376089,1
3,6,1,1,1.90492036816215,3.24133398240601,0.461030685848446,1
3,7,-1,1,1.72364322749195,0.968841403961354,0.737292773010971,1
3,8,-1,1,1.72364322749195,0.968841403961354,0.964665024196434,1
3,9,-1,1,1.72364322749195,0.968841403961354,0.962196949234885,-1
3,10,1,-1,1.81564396458747,3.12569434150859,0.405725510119507,1
3,11,-1,1,1.72364322749195,0.968841403961354,0.341640282720952,1
