"subj","trial","condition","resp_type","a","v","rt","acc"
1,2,1,1,1.75836077676384,2.48746553095006,0.48993789886411,1
1,3,1,1,1.75836077676384,2.48746553095006,0.446066357036039,1
1,4,-1,1,1.59103062522269,2.51682871892238,0.295762202081074,1
1,5,1,1,1.75836077676384,2.48746553095006,0.450292677810548,1
1,6,-1,1,1.59103062522269,2.51682871892238,0.229843444456434,1
1,7,1,1,1.75836077676384,2.48746553095006,0.287393029644238,1
1,8,1,1,1.75836077676384,2.48746553095006,0.340442833042891,1
1,9,1,1,1.75836077676384,2.48746553095006,0.472907660550552,1
1,10,-1,1,1.59103062522269,2.51682871892238,0.432857806382076,1
1,11,-1,1,1.59103062522269,2.51682871892238,0.344707271093602,1
1,12,1,1,1.75836077676384,2.48746553095006,0.528971986679476,1
1,13,1,1,1.75836077676384,2.48746553095006,0.365490652196211,1
1,14,-1,1,1.59103062522269,2.51682871892238,0.363637582891964,1
1,15,-1,1,1.59103062522269,2.51682871892238,0.194743507361425,1
1,16,-1,1,1.59103062522269,2.51682871892238,0.466681282287873,1
1,17,-1,1,1.59103062522269,2.51682871892238,0.381589755062158,1
1,18,-1,1,1.59103062522269,2.51682871892238,0.641823946201554,1
1,19,1,1,1.75836077676384,2.48746553095006,0.665092092411869,1
1,20,-1,1,1.59103062522269,2.51682871892238,0.25690479037981,1
1,21,1,1,1.75836077676384,2.48746553095006,0.336376546310581,1
1,22,-1,1,1.59103062522269,2.51682871892238,0.398560061277246,1
1,23,-1,1,1.59103062522269,2.51682871892238,0.279780021623902,1
1,24,1,1,1.75836077676384,2.48746553095006,0.296837887196435,1
1,25,1,1,1.75836077676384,2.48746553095006,0.734366482634583,1
1,26,-1,1,1.59103062522269,2.51682871892238,0.367043245208991,-1
1,27,-1,-1,1.5164650451748,1.34380796661283,0.393891054255738,1
1,28,-1,1,1.59103062522269,2.51682871892238,0.933738182170227,1
1,29,-1,1,1.59103062522269,2.51682871892238,0.251926983036175,1
1,30,-1,1,1.59103062522269,2.51682871892238,0.524865355659141,1
1,31,-1,1,1.59103062522269,2.51682871892238,0.32340303808852,1
1,32,-1,1,1.59103062522269,2.51682871892238,0.82633955490895,-1
1,33,1,-1,1.67595306620546,0.851897783514733,0.37252441480074,1
1,34,1,1,1.75836077676384,2.48746553095006,0.602851827767322,1
1,35,-1,1,1.59103062522269,2.51682871892238,0.361467216664102,1
1,36,1,1,1.75836077676384,2.48746553095006,0.352295305155791,1
1,37,1,1,1.75836077676384,2.48746553095006,0.254593713536365,1
1,38,1,1,1.75836077676384,2.48746553095006,0.61287765081078,1
1,39,-1,1,1.59103062522269,2.51682871892238,0.419758096547175,1
1,40,-1,1,1.59103062522269,2.51682871892238,0.698339785666424,1
1,41,1,1,1.75836077676384,2.48746553095006,0.525154114128205,1
1,42,1,1,1.75836077676384,2.48746553095006,0.289320191700289,1
1,43,-1,1,1.59103062522269,2.51682871892238,2.15954029212177,-1
1,44,-1,-1,1.5164650451748,1.34380796661283,0.331784989332811,-1
1,45,1,-1,1.67595306620546,0.851897783514733,1.80987245520382,-1
1,46,-1,-1,1.5164650451748,1.34380796661283,0.491301693167,1
1,47,-1,1,1.59103062522269,2.51682871892238,0.740962360801007,1
1,48,1,1,1.75836077676384,2.48746553095006,0.445106990740991,1
1,49,1,1,1.75836077676384,2.48746553095006,0.514428468042505,1
1,50,-1,1,1.59103062522269,2.51682871892238,0.52377527029434,1
1,51,1,1,1.75836077676384,2.48746553095006,0.281169260631908,1
1,52,-1,1,1.59103062522269,2.51682871892238,0.39546118401296,1
1,53,1,1,1.75836077676384,2.48746553095006,0.721751647624669,1
1,54,1,1,1.75836077676384,2.48746553095006,0.66468615485682,1
1,55,1,1,1.75836077676384,2.48746553095006,0.470849295337333,1
1,56,1,1,1.75836077676384,2.48746553095006,1.05458738655621,1
1,57,-1,1,1.59103062522269,2.51682871892238,0.496472496716791,1
1,58,-1,1,1.59103062522269,2.51682871892238,0.408529591902798,1
1,59,1,1,1.75836077676384,2.48746553095006,0.336372720670701,1
1,60,1,1,1.75836077676384,2.48746553095006,0.306339900804899,1
1,61,-1,1,1.59103062522269,2.51682871892238,0.496424644704136,1
1,62,1,1,1.75836077676384,2.48746553095006,0.823013852121752,1
1,63,-1,1,1.59103062522269,2.51682871892238,0.338225149971673,1
1,64,-1,1,1.59103062522269,2.51682871892238,0.428463762027422,1
1,65,-1,1,1.59103062522269,2.51682871892238,0.233611201681452,1
1,66,1,1,1.75836077676384,2.48746553095006,0.429904748517858,1
1,67,-1,1,1.59103062522269,2.51682871892238,0.357448733939354,1
1,68,1,1,1.75836077676384,2.48746553095006,0.693907242662228,1
1,69,-1,1,1.59103062522269,2.51682871892238,1.06963486267197,1
1,70,1,1,1.75836077676384,2.48746553095006,0.560813304890629,1
1,71,1,1,1.75836077676384,2.48746553095006,0.258953670984579,1
1,72,-1,1,1.59103062522269,2.51682871892238,0.746648077023553,1
1,73,1,1,1.75836077676384,2.48746553095006,0.280232603023321,1
1,74,1,1,1.75836077676384,2.48746553095006,0.602537082658902,1
1,75,-1,1,1.59103062522269,2.51682871892238,0.416964211309514,1
1,76,-1,1,1.59103062522269,2.51682871892238,0.665412264793808,1
1,77,1,1,1.75836077676384,2.48746553095006,0.622794212175097,1
1,78,-1,1,1.59103062522269,2.51682871892238,0.644488578430299,1
1,79,-1,1,1.59103062522269,2.51682871892238,0.313352874182754,1
1,80,1,1,1.75836077676384,2.48746553095006,0.321298534184652,1
1,81,1,1,1.75836077676384,2.48746553095006,0.395112979645954,1
1,82,1,1,1.75836077676384,2.48746553095006,0.363342968655299,1
1,83,1,1,1.75836077676384,2.48746553095006,0.415802120763661,1
1,84,-1,1,1.59103062522269,2.51682871892238,0.362751548832967,1
1,85,-1,1,1.59103062522269,2.51682871892238,0.385717482345957,1
1,86,1,1,1.75836077676384,2.48746553095006,0.40699533158749,1
1,87,1,1,1.75836077676384,2.48746553095006,0.311099658062991,1
1,88,1,1,1.75836077676384,2.48746553095006,0.541518093837109,1
1,89,-1,1,1.59103062522269,2.51682871892238,0.331283303535727,1
1,90,-1,1,1.59103062522269,2.51682871892238,0.332456833321089,1
1,91,-1,1,1.59103062522269,2.51682871892238,0.311042409118652,1
1,92,-1,1,1.59103062522269,2.51682871892238,0.355912364478101,1
1,93,1,1,1.75836077676384,2.48746553095006,0.279433280299604,1
1,94,1,1,1.75836077676384,2.48746553095006,0.321885091737965,1
1,95,1,1,1.75836077676384,2.48746553095006,1.47380416073261,1
1,96,1,1,1.75836077676384,2.48746553095006,0.380365758738273,1
1,97,-1,1,1.59103062522269,2.51682871892238,0.316323454277389,1
1,98,-1,1,1.59103062522269,2.51682871892238,0.52380577736803,1
1,99,-1,1,1.59103062522269,2.51682871892238,0.825952491505576,1
1,100,1,1,1.75836077676384,2.48746553095006,0.259884811258844,1
1,101,1,1,1.75836077676384,2.48746553095006,0.831288716190289,1
2,2,1,1,1.36123647927322,2.03848765210183,0.96612991896653,1
2,3,-1,1,1.23169770124194,1.50822438938941,0.538385355113174,-1
2,4,-1,-1,1.17397269451939,1.33634405298496,0.938833207360528,1
2,5,1,1,1.36123647927322,2.03848765210183,0.324646427377204,1
2,6,-1,1,1.23169770124194,1.50822438938941,0.562255275037443,1
2,7,-1,1,1.23169770124194,1.50822438938941,0.238787227027805,1
2,8,-1,1,1.23169770124194,1.50822438938941,0.541590193665278,1
2,9,-1,1,1.23169770124194,1.50822438938941,0.50520002513384,-1
2,10,1,-1,1.29744048059774,2.31694390552381,0.372141053622982,1
2,11,1,1,1.36123647927322,2.03848765210183,0.49834494445708,1
2,12,-1,1,1.23169770124194,1.50822438938941,0.252707281003526,-1
2,13,1,-1,1.29744048059774,2.31694390552381,0.247810079200683,1
2,14,1,1,1.36123647927322,2.03848765210183,0.930136627615724,1
